X,CH1,CH2,
Second,Volt,Volt,
1.17112e-01,4.16e-02,7.04e+00,
1.17113e-01,4.04e-02,7.12e+00,
1.17114e-01,4.04e-02,7.12e+00,
1.17115e-01,4.12e-02,7.04e+00,
1.17116e-01,4.12e-02,7.12e+00,
1.17117e-01,4.04e-02,7.12e+00,
1.17118e-01,4.12e-02,7.04e+00,
1.17119e-01,4.16e-02,7.12e+00,
1.17120e-01,4.08e-02,7.12e+00,
1.17121e-01,4.08e-02,7.12e+00,
1.17122e-01,4.12e-02,7.04e+00,
1.17123e-01,4.12e-02,7.04e+00,
1.17124e-01,4.04e-02,7.12e+00,
1.17125e-01,4.12e-02,7.04e+00,
1.17126e-01,4.12e-02,6.96e+00,
1.17127e-01,4.12e-02,6.96e+00,
1.17128e-01,4.08e-02,7.04e+00,
1.17129e-01,4.12e-02,7.04e+00,
1.17130e-01,4.12e-02,6.96e+00,
1.17131e-01,4.12e-02,7.04e+00,
1.17132e-01,4.12e-02,7.04e+00,
1.17133e-01,4.08e-02,6.96e+00,
1.17134e-01,4.08e-02,7.04e+00,
1.17135e-01,4.08e-02,6.96e+00,
1.17136e-01,4.12e-02,7.04e+00,
1.17137e-01,4.12e-02,6.96e+00,
1.17138e-01,4.12e-02,6.96e+00,
1.17139e-01,4.08e-02,7.04e+00,
1.17140e-01,4.08e-02,6.96e+00,
1.17141e-01,4.16e-02,7.04e+00,
1.17142e-01,4.12e-02,6.96e+00,
1.17143e-01,4.04e-02,6.96e+00,
1.17144e-01,4.12e-02,6.96e+00,
1.17145e-01,4.16e-02,6.96e+00,
1.17146e-01,4.04e-02,6.96e+00,
1.17147e-01,4.04e-02,6.96e+00,
1.17148e-01,4.12e-02,6.88e+00,
1.17149e-01,4.12e-02,6.88e+00,
1.17150e-01,4.04e-02,6.88e+00,
1.17151e-01,4.08e-02,6.88e+00,
1.17152e-01,4.12e-02,6.88e+00,
1.17153e-01,4.08e-02,6.88e+00,
1.17154e-01,4.12e-02,6.88e+00,
1.17155e-01,4.16e-02,6.88e+00,
1.17156e-01,4.12e-02,6.88e+00,
1.17157e-01,4.08e-02,6.88e+00,
1.17158e-01,4.08e-02,6.88e+00,
1.17159e-01,4.12e-02,6.88e+00,
1.17160e-01,4.08e-02,6.88e+00,
1.17161e-01,4.04e-02,6.88e+00,
1.17162e-01,4.12e-02,6.88e+00,
1.17163e-01,4.12e-02,6.88e+00,
1.17164e-01,4.12e-02,6.88e+00,
1.17165e-01,4.08e-02,6.88e+00,
1.17166e-01,4.12e-02,6.88e+00,
1.17167e-01,4.12e-02,6.88e+00,
1.17168e-01,4.12e-02,6.88e+00,
1.17169e-01,4.08e-02,6.88e+00,
1.17170e-01,4.08e-02,6.88e+00,
1.17171e-01,4.12e-02,6.80e+00,
1.17172e-01,4.08e-02,6.88e+00,
1.17173e-01,4.08e-02,6.80e+00,
1.17174e-01,4.12e-02,6.88e+00,
1.17175e-01,4.12e-02,6.88e+00,
1.17176e-01,4.08e-02,6.80e+00,
1.17177e-01,4.12e-02,6.80e+00,
1.17178e-01,4.12e-02,6.80e+00,
1.17179e-01,4.12e-02,6.80e+00,
1.17180e-01,4.08e-02,6.80e+00,
1.17181e-01,4.12e-02,6.80e+00,
1.17182e-01,4.12e-02,6.80e+00,
1.17183e-01,4.08e-02,6.80e+00,
1.17184e-01,4.12e-02,6.80e+00,
1.17185e-01,4.12e-02,6.80e+00,
1.17186e-01,4.12e-02,6.80e+00,
1.17187e-01,4.04e-02,6.72e+00,
1.17188e-01,4.08e-02,6.72e+00,
1.17189e-01,4.12e-02,6.72e+00,
1.17190e-01,4.04e-02,6.80e+00,
1.17191e-01,4.04e-02,6.72e+00,
1.17192e-01,4.08e-02,6.72e+00,
1.17193e-01,4.12e-02,6.72e+00,
1.17194e-01,4.12e-02,6.72e+00,
1.17195e-01,4.12e-02,6.72e+00,
1.17196e-01,4.08e-02,6.64e+00,
1.17197e-01,4.12e-02,6.64e+00,
1.17198e-01,4.12e-02,6.64e+00,
1.17199e-01,4.08e-02,6.64e+00,
1.17200e-01,4.12e-02,6.72e+00,
1.17201e-01,4.12e-02,6.64e+00,
1.17202e-01,4.08e-02,6.64e+00,
1.17203e-01,4.08e-02,6.72e+00,
1.17204e-01,4.12e-02,6.64e+00,
1.17205e-01,4.12e-02,6.64e+00,
1.17206e-01,4.04e-02,6.64e+00,
1.17207e-01,4.08e-02,6.56e+00,
1.17208e-01,4.16e-02,6.56e+00,
1.17209e-01,4.12e-02,6.64e+00,
1.17210e-01,4.04e-02,6.56e+00,
1.17211e-01,4.08e-02,6.56e+00,
1.17212e-01,4.16e-02,6.56e+00,
1.17213e-01,4.08e-02,6.56e+00,
1.17214e-01,4.04e-02,6.56e+00,
1.17215e-01,4.12e-02,6.56e+00,
1.17216e-01,4.12e-02,6.56e+00,
1.17217e-01,4.04e-02,6.56e+00,
1.17218e-01,4.04e-02,6.56e+00,
1.17219e-01,4.04e-02,6.56e+00,
1.17220e-01,4.12e-02,6.56e+00,
1.17221e-01,4.08e-02,6.48e+00,
1.17222e-01,4.08e-02,6.56e+00,
1.17223e-01,4.08e-02,6.48e+00,
1.17224e-01,4.12e-02,6.48e+00,
1.17225e-01,4.12e-02,6.48e+00,
1.17226e-01,4.08e-02,6.48e+00,
1.17227e-01,4.04e-02,6.48e+00,
1.17228e-01,4.12e-02,6.48e+00,
1.17229e-01,4.12e-02,6.56e+00,
1.17230e-01,4.04e-02,6.48e+00,
1.17231e-01,4.04e-02,6.48e+00,
1.17232e-01,4.12e-02,6.48e+00,
1.17233e-01,4.12e-02,6.48e+00,
1.17234e-01,4.04e-02,6.40e+00,
1.17235e-01,4.08e-02,6.40e+00,
1.17236e-01,4.12e-02,6.40e+00,
1.17237e-01,4.12e-02,6.40e+00,
1.17238e-01,4.12e-02,6.40e+00,
1.17239e-01,4.12e-02,6.40e+00,
1.17240e-01,4.12e-02,6.32e+00,
1.17241e-01,4.12e-02,6.40e+00,
1.17242e-01,4.08e-02,6.32e+00,
1.17243e-01,4.04e-02,6.32e+00,
1.17244e-01,4.04e-02,6.32e+00,
1.17245e-01,4.12e-02,6.32e+00,
1.17246e-01,4.12e-02,6.32e+00,
1.17247e-01,4.04e-02,6.32e+00,
1.17248e-01,4.04e-02,6.32e+00,
1.17249e-01,4.12e-02,6.32e+00,
1.17250e-01,4.12e-02,6.32e+00,
1.17251e-01,4.08e-02,6.32e+00,
1.17252e-01,4.08e-02,6.32e+00,
1.17253e-01,4.12e-02,6.32e+00,
1.17254e-01,4.12e-02,6.32e+00,
1.17255e-01,4.12e-02,6.32e+00,
1.17256e-01,4.08e-02,6.32e+00,
1.17257e-01,4.04e-02,6.24e+00,
1.17258e-01,4.12e-02,6.24e+00,
1.17259e-01,4.12e-02,6.24e+00,
1.17260e-01,4.00e-02,6.24e+00,
1.17261e-01,4.12e-02,6.16e+00,
1.17262e-01,4.12e-02,6.24e+00,
1.17263e-01,4.08e-02,6.16e+00,
1.17264e-01,4.04e-02,6.16e+00,
1.17265e-01,4.12e-02,6.16e+00,
1.17266e-01,4.12e-02,6.16e+00,
1.17267e-01,4.04e-02,6.16e+00,
1.17268e-01,4.08e-02,6.16e+00,
1.17269e-01,4.12e-02,6.16e+00,
1.17270e-01,4.12e-02,6.08e+00,
1.17271e-01,4.08e-02,6.08e+00,
1.17272e-01,4.08e-02,6.08e+00,
1.17273e-01,4.08e-02,6.08e+00,
1.17274e-01,4.12e-02,6.08e+00,
1.17275e-01,4.12e-02,6.08e+00,
1.17276e-01,4.08e-02,6.08e+00,
1.17277e-01,4.12e-02,6.08e+00,
1.17278e-01,4.12e-02,6.08e+00,
1.17279e-01,4.12e-02,6.08e+00,
1.17280e-01,4.08e-02,6.08e+00,
1.17281e-01,4.12e-02,6.00e+00,
1.17282e-01,4.12e-02,6.08e+00,
1.17283e-01,4.08e-02,6.08e+00,
1.17284e-01,4.04e-02,6.00e+00,
1.17285e-01,4.12e-02,6.00e+00,
1.17286e-01,4.12e-02,6.00e+00,
1.17287e-01,4.04e-02,6.00e+00,
1.17288e-01,4.12e-02,6.00e+00,
1.17289e-01,4.16e-02,6.00e+00,
1.17290e-01,4.08e-02,6.00e+00,
1.17291e-01,4.04e-02,5.92e+00,
1.17292e-01,4.12e-02,5.92e+00,
1.17293e-01,4.12e-02,5.92e+00,
1.17294e-01,4.04e-02,5.92e+00,
1.17295e-01,4.08e-02,5.92e+00,
1.17296e-01,4.08e-02,5.92e+00,
1.17297e-01,4.08e-02,5.92e+00,
1.17298e-01,4.08e-02,5.92e+00,
1.17299e-01,4.08e-02,5.92e+00,
1.17300e-01,4.04e-02,5.92e+00,
1.17301e-01,4.12e-02,5.84e+00,
1.17302e-01,4.12e-02,5.92e+00,
1.17303e-01,4.08e-02,5.92e+00,
1.17304e-01,4.04e-02,5.92e+00,
1.17305e-01,4.12e-02,5.84e+00,
1.17306e-01,4.08e-02,5.92e+00,
1.17307e-01,4.04e-02,5.92e+00,
1.17308e-01,4.04e-02,5.84e+00,
1.17309e-01,4.12e-02,5.92e+00,
1.17310e-01,4.08e-02,5.84e+00,
1.17311e-01,4.08e-02,5.84e+00,
1.17312e-01,4.08e-02,5.84e+00,
1.17313e-01,4.12e-02,5.84e+00,
1.17314e-01,4.12e-02,5.76e+00,
1.17315e-01,4.12e-02,5.76e+00,
1.17316e-01,4.12e-02,5.76e+00,
1.17317e-01,4.12e-02,5.76e+00,
1.17318e-01,4.12e-02,5.76e+00,
1.17319e-01,4.08e-02,5.76e+00,
1.17320e-01,4.04e-02,5.76e+00,
1.17321e-01,4.12e-02,5.76e+00,
1.17322e-01,4.12e-02,5.76e+00,
1.17323e-01,4.08e-02,5.76e+00,
1.17324e-01,4.04e-02,5.76e+00,
1.17325e-01,4.12e-02,5.76e+00,
1.17326e-01,4.12e-02,5.76e+00,
1.17327e-01,4.08e-02,5.76e+00,
1.17328e-01,4.04e-02,5.76e+00,
1.17329e-01,4.12e-02,5.76e+00,
1.17330e-01,4.08e-02,5.68e+00,
1.17331e-01,4.04e-02,5.76e+00,
1.17332e-01,4.04e-02,5.68e+00,
1.17333e-01,4.12e-02,5.68e+00,
1.17334e-01,4.08e-02,5.68e+00,
1.17335e-01,4.08e-02,5.68e+00,
1.17336e-01,4.12e-02,5.68e+00,
1.17337e-01,4.12e-02,5.68e+00,
1.17338e-01,4.12e-02,5.60e+00,
1.17339e-01,4.08e-02,5.60e+00,
1.17340e-01,4.08e-02,5.60e+00,
1.17341e-01,4.04e-02,5.60e+00,
1.17342e-01,4.12e-02,5.60e+00,
1.17343e-01,4.08e-02,5.52e+00,
1.17344e-01,4.04e-02,5.52e+00,
1.17345e-01,4.12e-02,5.52e+00,
1.17346e-01,4.12e-02,5.52e+00,
1.17347e-01,4.08e-02,5.60e+00,
1.17348e-01,4.04e-02,5.60e+00,
1.17349e-01,4.08e-02,5.52e+00,
1.17350e-01,4.08e-02,5.60e+00,
1.17351e-01,4.04e-02,5.60e+00,
1.17352e-01,4.04e-02,5.60e+00,
1.17353e-01,4.04e-02,5.60e+00,
1.17354e-01,4.08e-02,5.52e+00,
1.17355e-01,4.12e-02,5.52e+00,
1.17356e-01,4.04e-02,5.52e+00,
1.17357e-01,4.08e-02,5.52e+00,
1.17358e-01,4.16e-02,5.52e+00,
1.17359e-01,4.08e-02,5.52e+00,
1.17360e-01,4.08e-02,5.52e+00,
1.17361e-01,4.12e-02,5.44e+00,
1.17362e-01,4.12e-02,5.44e+00,
1.17363e-01,4.08e-02,5.44e+00,
1.17364e-01,4.04e-02,5.44e+00,
1.17365e-01,4.12e-02,5.44e+00,
1.17366e-01,4.12e-02,5.44e+00,
1.17367e-01,4.04e-02,5.44e+00,
1.17368e-01,4.12e-02,5.36e+00,
1.17369e-01,4.12e-02,5.44e+00,
1.17370e-01,4.12e-02,5.36e+00,
1.17371e-01,4.04e-02,5.36e+00,
1.17372e-01,4.12e-02,5.36e+00,
1.17373e-01,4.08e-02,5.36e+00,
1.17374e-01,4.04e-02,5.36e+00,
1.17375e-01,4.04e-02,5.36e+00,
1.17376e-01,4.12e-02,5.36e+00,
1.17377e-01,4.04e-02,5.36e+00,
1.17378e-01,4.04e-02,5.36e+00,
1.17379e-01,4.08e-02,5.36e+00,
1.17380e-01,4.12e-02,5.36e+00,
1.17381e-01,4.04e-02,5.36e+00,
1.17382e-01,4.08e-02,5.36e+00,
1.17383e-01,4.08e-02,5.36e+00,
1.17384e-01,4.08e-02,5.36e+00,
1.17385e-01,4.04e-02,5.36e+00,
1.17386e-01,4.12e-02,5.28e+00,
1.17387e-01,4.04e-02,5.36e+00,
1.17388e-01,4.04e-02,5.36e+00,
1.17389e-01,4.08e-02,5.36e+00,
1.17390e-01,4.12e-02,5.28e+00,
1.17391e-01,4.04e-02,5.36e+00,
1.17392e-01,4.08e-02,5.28e+00,
1.17393e-01,4.12e-02,5.28e+00,
1.17394e-01,4.12e-02,5.28e+00,
1.17395e-01,4.04e-02,5.28e+00,
1.17396e-01,4.08e-02,5.20e+00,
1.17397e-01,4.08e-02,5.28e+00,
1.17398e-01,4.08e-02,5.20e+00,
1.17399e-01,4.04e-02,5.20e+00,
1.17400e-01,4.04e-02,5.20e+00,
1.17401e-01,4.08e-02,5.28e+00,
1.17402e-01,4.12e-02,5.20e+00,
1.17403e-01,4.04e-02,5.20e+00,
1.17404e-01,4.08e-02,5.20e+00,
1.17405e-01,4.12e-02,5.20e+00,
1.17406e-01,4.12e-02,5.20e+00,
1.17407e-01,4.04e-02,5.28e+00,
1.17408e-01,4.12e-02,5.20e+00,
1.17409e-01,4.12e-02,5.20e+00,
1.17410e-01,4.04e-02,5.20e+00,
1.17411e-01,4.00e-02,5.20e+00,
1.17412e-01,4.12e-02,5.20e+00,
1.17413e-01,4.08e-02,5.20e+00,
1.17414e-01,4.04e-02,5.20e+00,
1.17415e-01,4.04e-02,5.20e+00,
1.17416e-01,4.12e-02,5.12e+00,
1.17417e-01,4.08e-02,5.12e+00,
1.17418e-01,4.12e-02,5.12e+00,
1.17419e-01,4.04e-02,5.12e+00,
1.17420e-01,4.04e-02,5.12e+00,
1.17421e-01,4.08e-02,5.12e+00,
1.17422e-01,4.12e-02,5.12e+00,
1.17423e-01,4.04e-02,5.12e+00,
1.17424e-01,4.04e-02,5.12e+00,
1.17425e-01,4.08e-02,5.12e+00,
1.17426e-01,4.08e-02,5.12e+00,
1.17427e-01,4.00e-02,5.12e+00,
1.17428e-01,4.04e-02,5.12e+00,
1.17429e-01,4.12e-02,5.12e+00,
1.17430e-01,4.08e-02,5.12e+00,
1.17431e-01,4.00e-02,5.04e+00,
1.17432e-01,4.04e-02,5.04e+00,
1.17433e-01,4.08e-02,5.04e+00,
1.17434e-01,4.08e-02,5.12e+00,
1.17435e-01,4.00e-02,5.12e+00,
1.17436e-01,4.08e-02,5.04e+00,
1.17437e-01,4.04e-02,5.04e+00,
1.17438e-01,4.08e-02,5.04e+00,
1.17439e-01,4.08e-02,5.04e+00,
1.17440e-01,4.04e-02,5.04e+00,
1.17441e-01,4.04e-02,5.04e+00,
1.17442e-01,4.12e-02,5.04e+00,
1.17443e-01,4.08e-02,5.04e+00,
1.17444e-01,4.00e-02,5.04e+00,
1.17445e-01,4.08e-02,5.04e+00,
1.17446e-01,4.12e-02,5.04e+00,
1.17447e-01,4.04e-02,5.04e+00,
1.17448e-01,4.00e-02,4.96e+00,
1.17449e-01,4.04e-02,4.96e+00,
1.17450e-01,4.12e-02,4.96e+00,
1.17451e-01,4.08e-02,4.96e+00,
1.17452e-01,4.08e-02,4.96e+00,
1.17453e-01,4.08e-02,4.96e+00,
1.17454e-01,4.08e-02,4.96e+00,
1.17455e-01,4.12e-02,4.96e+00,
1.17456e-01,4.04e-02,4.96e+00,
1.17457e-01,4.04e-02,4.96e+00,
1.17458e-01,4.08e-02,4.96e+00,
1.17459e-01,4.12e-02,4.88e+00,
1.17460e-01,4.04e-02,4.96e+00,
1.17461e-01,4.04e-02,4.96e+00,
1.17462e-01,4.12e-02,4.96e+00,
1.17463e-01,4.12e-02,4.96e+00,
1.17464e-01,4.04e-02,4.96e+00,
1.17465e-01,4.08e-02,4.96e+00,
1.17466e-01,4.08e-02,4.96e+00,
1.17467e-01,4.04e-02,4.88e+00,
1.17468e-01,4.04e-02,4.88e+00,
1.17469e-01,4.04e-02,4.96e+00,
1.17470e-01,4.08e-02,4.88e+00,
1.17471e-01,4.04e-02,4.88e+00,
1.17472e-01,4.04e-02,4.88e+00,
1.17473e-01,4.08e-02,4.88e+00,
1.17474e-01,4.08e-02,4.88e+00,
1.17475e-01,4.08e-02,4.88e+00,
1.17476e-01,4.04e-02,4.88e+00,
1.17477e-01,4.12e-02,4.80e+00,
1.17478e-01,4.04e-02,4.88e+00,
1.17479e-01,4.04e-02,4.80e+00,
1.17480e-01,4.04e-02,4.88e+00,
1.17481e-01,4.08e-02,4.80e+00,
1.17482e-01,4.08e-02,4.88e+00,
1.17483e-01,4.08e-02,4.88e+00,
1.17484e-01,4.04e-02,4.88e+00,
1.17485e-01,4.12e-02,4.80e+00,
1.17486e-01,4.04e-02,4.80e+00,
1.17487e-01,4.04e-02,4.80e+00,
1.17488e-01,4.04e-02,4.80e+00,
1.17489e-01,4.08e-02,4.80e+00,
1.17490e-01,4.00e-02,4.80e+00,
1.17491e-01,4.04e-02,4.80e+00,
1.17492e-01,4.08e-02,4.80e+00,
1.17493e-01,4.08e-02,4.80e+00,
1.17494e-01,4.04e-02,4.80e+00,
1.17495e-01,4.08e-02,4.80e+00,
1.17496e-01,4.12e-02,4.80e+00,
1.17497e-01,4.12e-02,4.80e+00,
1.17498e-01,4.00e-02,4.80e+00,
1.17499e-01,4.12e-02,4.80e+00,
1.17500e-01,4.12e-02,4.80e+00,
1.17501e-01,4.04e-02,4.80e+00,
1.17502e-01,4.04e-02,4.80e+00,
1.17503e-01,4.12e-02,4.80e+00,
1.17504e-01,4.08e-02,4.80e+00,
1.17505e-01,4.04e-02,4.80e+00,
1.17506e-01,4.08e-02,4.80e+00,
1.17507e-01,4.12e-02,4.72e+00,
1.17508e-01,4.04e-02,4.80e+00,
1.17509e-01,4.04e-02,4.72e+00,
1.17510e-01,4.04e-02,4.72e+00,
1.17511e-01,4.04e-02,4.80e+00,
1.17512e-01,4.08e-02,4.72e+00,
1.17513e-01,4.12e-02,4.80e+00,
1.17514e-01,4.04e-02,4.80e+00,
1.17515e-01,4.12e-02,4.80e+00,
1.17516e-01,4.12e-02,4.72e+00,
1.17517e-01,4.04e-02,4.72e+00,
1.17518e-01,4.00e-02,4.72e+00,
1.17519e-01,4.08e-02,4.72e+00,
1.17520e-01,4.04e-02,4.72e+00,
1.17521e-01,4.04e-02,4.80e+00,
1.17522e-01,4.04e-02,4.80e+00,
1.17523e-01,4.08e-02,4.80e+00,
1.17524e-01,4.04e-02,4.80e+00,
1.17525e-01,4.12e-02,4.80e+00,
1.17526e-01,4.08e-02,4.72e+00,
1.17527e-01,4.04e-02,4.80e+00,
1.17528e-01,4.04e-02,4.72e+00,
1.17529e-01,4.12e-02,4.72e+00,
1.17530e-01,4.04e-02,4.80e+00,
1.17531e-01,4.04e-02,4.80e+00,
1.17532e-01,4.04e-02,4.72e+00,
1.17533e-01,4.12e-02,4.72e+00,
1.17534e-01,4.04e-02,4.72e+00,
1.17535e-01,4.04e-02,4.72e+00,
1.17536e-01,4.08e-02,4.80e+00,
1.17537e-01,4.12e-02,4.72e+00,
1.17538e-01,4.08e-02,4.72e+00,
1.17539e-01,4.04e-02,4.72e+00,
1.17540e-01,4.04e-02,4.72e+00,
1.17541e-01,4.04e-02,4.72e+00,
1.17542e-01,4.04e-02,4.72e+00,
1.17543e-01,4.08e-02,4.72e+00,
1.17544e-01,4.04e-02,4.72e+00,
1.17545e-01,4.04e-02,4.72e+00,
1.17546e-01,4.12e-02,4.72e+00,
1.17547e-01,4.04e-02,4.72e+00,
1.17548e-01,4.04e-02,4.72e+00,
1.17549e-01,4.12e-02,4.72e+00,
1.17550e-01,4.08e-02,4.72e+00,
1.17551e-01,4.04e-02,4.80e+00,
1.17552e-01,4.04e-02,4.72e+00,
1.17553e-01,4.08e-02,4.80e+00,
1.17554e-01,4.04e-02,4.80e+00,
1.17555e-01,4.04e-02,4.72e+00,
1.17556e-01,4.04e-02,4.72e+00,
1.17557e-01,4.04e-02,4.72e+00,
1.17558e-01,4.04e-02,4.72e+00,
1.17559e-01,4.08e-02,4.72e+00,
1.17560e-01,4.00e-02,4.80e+00,
1.17561e-01,4.00e-02,4.80e+00,
1.17562e-01,4.04e-02,4.72e+00,
1.17563e-01,4.12e-02,4.72e+00,
1.17564e-01,4.00e-02,4.72e+00,
1.17565e-01,4.04e-02,4.72e+00,
1.17566e-01,4.08e-02,4.72e+00,
1.17567e-01,4.12e-02,4.72e+00,
1.17568e-01,4.04e-02,4.80e+00,
1.17569e-01,4.04e-02,4.80e+00,
1.17570e-01,4.04e-02,4.80e+00,
1.17571e-01,4.04e-02,4.72e+00,
1.17572e-01,4.08e-02,4.72e+00,
1.17573e-01,4.04e-02,4.80e+00,
1.17574e-01,4.04e-02,4.80e+00,
1.17575e-01,4.12e-02,4.72e+00,
1.17576e-01,4.12e-02,4.80e+00,
1.17577e-01,4.04e-02,4.72e+00,
1.17578e-01,4.04e-02,4.80e+00,
1.17579e-01,4.08e-02,4.80e+00,
1.17580e-01,4.04e-02,4.80e+00,
1.17581e-01,4.04e-02,4.80e+00,
1.17582e-01,4.04e-02,4.80e+00,
1.17583e-01,4.08e-02,4.80e+00,
1.17584e-01,4.04e-02,4.80e+00,
1.17585e-01,4.04e-02,4.80e+00,
1.17586e-01,4.08e-02,4.80e+00,
1.17587e-01,4.04e-02,4.80e+00,
1.17588e-01,4.04e-02,4.80e+00,
1.17589e-01,4.04e-02,4.80e+00,
1.17590e-01,4.04e-02,4.80e+00,
1.17591e-01,4.00e-02,4.80e+00,
1.17592e-01,4.08e-02,4.80e+00,
1.17593e-01,4.08e-02,4.80e+00,
1.17594e-01,4.04e-02,4.80e+00,
1.17595e-01,4.04e-02,4.80e+00,
1.17596e-01,4.12e-02,4.80e+00,
1.17597e-01,4.08e-02,4.80e+00,
1.17598e-01,4.04e-02,4.80e+00,
1.17599e-01,4.04e-02,4.80e+00,
1.17600e-01,4.04e-02,4.88e+00,
1.17601e-01,4.04e-02,4.80e+00,
1.17602e-01,4.04e-02,4.88e+00,
1.17603e-01,4.04e-02,4.80e+00,
1.17604e-01,4.04e-02,4.88e+00,
1.17605e-01,4.04e-02,4.88e+00,
1.17606e-01,4.08e-02,4.80e+00,
1.17607e-01,4.00e-02,4.88e+00,
1.17608e-01,4.00e-02,4.88e+00,
1.17609e-01,4.04e-02,4.88e+00,
1.17610e-01,4.08e-02,4.80e+00,
1.17611e-01,4.00e-02,4.80e+00,
1.17612e-01,4.04e-02,4.80e+00,
1.17613e-01,4.08e-02,4.88e+00,
1.17614e-01,4.08e-02,4.88e+00,
1.17615e-01,4.04e-02,4.88e+00,
1.17616e-01,4.04e-02,4.80e+00,
1.17617e-01,4.04e-02,4.88e+00,
1.17618e-01,4.04e-02,4.88e+00,
1.17619e-01,4.04e-02,4.88e+00,
1.17620e-01,4.04e-02,4.88e+00,
1.17621e-01,4.04e-02,4.88e+00,
1.17622e-01,4.12e-02,4.88e+00,
1.17623e-01,4.12e-02,4.88e+00,
1.17624e-01,4.00e-02,4.88e+00,
1.17625e-01,4.04e-02,4.96e+00,
1.17626e-01,4.12e-02,4.96e+00,
1.17627e-01,4.04e-02,4.96e+00,
1.17628e-01,4.00e-02,4.96e+00,
1.17629e-01,4.00e-02,4.88e+00,
1.17630e-01,4.08e-02,4.96e+00,
1.17631e-01,4.00e-02,4.96e+00,
1.17632e-01,4.00e-02,4.88e+00,
1.17633e-01,4.04e-02,4.96e+00,
1.17634e-01,4.04e-02,4.96e+00,
1.17635e-01,4.04e-02,4.88e+00,
1.17636e-01,4.04e-02,4.88e+00,
1.17637e-01,4.00e-02,4.96e+00,
1.17638e-01,4.00e-02,4.96e+00,
1.17639e-01,4.04e-02,4.96e+00,
1.17640e-01,4.00e-02,4.96e+00,
1.17641e-01,4.00e-02,4.96e+00,
1.17642e-01,4.04e-02,4.96e+00,
1.17643e-01,4.04e-02,4.96e+00,
1.17644e-01,4.04e-02,4.96e+00,
1.17645e-01,4.04e-02,4.96e+00,
1.17646e-01,4.04e-02,4.96e+00,
1.17647e-01,4.04e-02,4.96e+00,
1.17648e-01,4.00e-02,5.04e+00,
1.17649e-01,4.00e-02,4.96e+00,
1.17650e-01,4.04e-02,4.96e+00,
1.17651e-01,4.00e-02,5.04e+00,
1.17652e-01,4.00e-02,4.96e+00,
1.17653e-01,4.08e-02,5.04e+00,
1.17654e-01,4.04e-02,5.04e+00,
1.17655e-01,4.00e-02,5.04e+00,
1.17656e-01,4.04e-02,5.04e+00,
1.17657e-01,4.04e-02,5.04e+00,
1.17658e-01,4.00e-02,5.04e+00,
1.17659e-01,4.00e-02,5.04e+00,
1.17660e-01,4.04e-02,5.04e+00,
1.17661e-01,4.04e-02,5.04e+00,
1.17662e-01,4.04e-02,5.04e+00,
1.17663e-01,4.04e-02,5.04e+00,
1.17664e-01,4.04e-02,5.04e+00,
1.17665e-01,4.04e-02,5.04e+00,
1.17666e-01,4.04e-02,5.12e+00,
1.17667e-01,4.04e-02,5.04e+00,
1.17668e-01,4.00e-02,5.04e+00,
1.17669e-01,4.04e-02,5.12e+00,
1.17670e-01,4.00e-02,5.04e+00,
1.17671e-01,4.00e-02,5.12e+00,
1.17672e-01,4.00e-02,5.12e+00,
1.17673e-01,4.12e-02,5.20e+00,
1.17674e-01,4.00e-02,5.12e+00,
1.17675e-01,4.00e-02,5.20e+00,
1.17676e-01,4.04e-02,5.12e+00,
1.17677e-01,4.04e-02,5.20e+00,
1.17678e-01,3.96e-02,5.20e+00,
1.17679e-01,4.00e-02,5.20e+00,
1.17680e-01,4.04e-02,5.20e+00,
1.17681e-01,4.04e-02,5.20e+00,
1.17682e-01,4.04e-02,5.20e+00,
1.17683e-01,4.04e-02,5.20e+00,
1.17684e-01,4.00e-02,5.20e+00,
1.17685e-01,4.04e-02,5.20e+00,
1.17686e-01,4.04e-02,5.20e+00,
1.17687e-01,3.96e-02,5.20e+00,
1.17688e-01,3.96e-02,5.20e+00,
1.17689e-01,4.04e-02,5.20e+00,
1.17690e-01,4.04e-02,5.20e+00,
1.17691e-01,4.00e-02,5.20e+00,
1.17692e-01,4.00e-02,5.20e+00,
1.17693e-01,4.04e-02,5.28e+00,
1.17694e-01,4.00e-02,5.20e+00,
1.17695e-01,3.96e-02,5.20e+00,
1.17696e-01,4.00e-02,5.20e+00,
1.17697e-01,4.04e-02,5.28e+00,
1.17698e-01,4.00e-02,5.28e+00,
1.17699e-01,4.00e-02,5.28e+00,
1.17700e-01,4.00e-02,5.28e+00,
1.17701e-01,4.04e-02,5.28e+00,
1.17702e-01,4.04e-02,5.28e+00,
1.17703e-01,4.04e-02,5.36e+00,
1.17704e-01,4.00e-02,5.36e+00,
1.17705e-01,4.04e-02,5.36e+00,
1.17706e-01,4.00e-02,5.28e+00,
1.17707e-01,4.00e-02,5.28e+00,
1.17708e-01,3.96e-02,5.36e+00,
1.17709e-01,4.00e-02,5.36e+00,
1.17710e-01,4.04e-02,5.36e+00,
1.17711e-01,4.00e-02,5.36e+00,
1.17712e-01,3.96e-02,5.36e+00,
1.17713e-01,4.08e-02,5.36e+00,
1.17714e-01,4.04e-02,5.36e+00,
1.17715e-01,4.00e-02,5.36e+00,
1.17716e-01,4.00e-02,5.36e+00,
1.17717e-01,4.00e-02,5.44e+00,
1.17718e-01,4.00e-02,5.36e+00,
